block_group,wui_flag,poverty_percent_below_1_rank,civ_labor_force_unemployed_percent_2_rank,median_hh_income_3_rank,directional_median_hh_income_3_rank,wfsvi,percent_qualify,COES_DIC,J40,reduced_match_qualify
080810004004,1,0.87,0,0.03,0.97,0.65,0.509,FALSE,0,Not Qualifying
080810004005,1,0.89,0.38,0.06,0.94,0.94,0.707,FALSE,0,Qualifying
080810005001,1,0.55,0.38,0.45,0.55,0.35,0.057,FALSE,0,Not Qualifying
080810005002,1,0.68,0,0.05,0.95,0.81,0.473,FALSE,0,Qualifying
080810005003,1,0.5,0,0.47,0.53,0.46,0.108,FALSE,0,Not Qualifying
080810005004,1,0.73,0.72,0.07,0.93,0.94,0.892,TRUE,0,Qualifying
080810005005,1,0.61,0,0.28,0.72,0.49,0.867,TRUE,0,Qualifying
080810005006,1,0.87,0,0.24,0.76,0.6,0.462,TRUE,0,Qualifying
080810006001,1,0.65,1,0.11,0.89,0.99,0.238,TRUE,1,Qualifying
080810006002,1,0.89,0.28,0.49,0.51,0.39,0.023,TRUE,1,Qualifying
080839411001,1,0.94,0,0.12,0.88,0.98,0.705,NA,1,Not Qualifying
080839411002,1,0.51,0,0.11,0.89,0.79,0.998,NA,1,Not Qualifying
080839690001,1,0.35,0.59,0.38,0.62,0.45,0.082,FALSE,0,Not Qualifying
080839690002,1,0.88,0,0.02,0.98,0.75,0.7,FALSE,0,Qualifying
080839690003,1,0.18,0.42,0.16,0.84,0.39,0.011,FALSE,0,Not Qualifying
080839691001,1,0,0,0.84,0.16,0.02,0.03,TRUE,1,Qualifying
080839691002,1,0.76,0.71,0.39,0.61,0.48,0.016,TRUE,1,Qualifying
080839691003,1,0.65,0.57,0.13,0.87,0.61,0.404,TRUE,1,Qualifying
080839692001,1,0.73,0.82,0.46,0.54,0.65,0.318,FALSE,0,Not Qualifying
080839692002,1,0.72,0,0.36,0.64,0.48,0.1,FALSE,0,Not Qualifying
080839693011,1,0.77,0.59,0.42,0.58,0.88,0.697,FALSE,0,Qualifying
080839693012,1,0.5,0.44,0.14,0.86,0.66,0.444,FALSE,0,Not Qualifying
080839693013,1,0.55,0,0.72,0.28,0.55,0.502,FALSE,0,Not Qualifying
080839693021,1,0.33,0.86,0.59,0.41,0.59,0.084,FALSE,0,Not Qualifying
080839693022,1,0.77,0.96,0.4,0.6,0.95,0.836,TRUE,0,Qualifying
080839693023,1,0.46,0.84,0.24,0.76,0.77,0.249,FALSE,0,Qualifying
080839694001,1,0.98,0.36,0.05,0.95,0.87,0.616,TRUE,1,Qualifying
080839694002,1,0.63,0.85,0.05,0.95,0.87,0.927,TRUE,1,Qualifying
080839694003,1,0.77,0.72,0.01,0.99,0.99,0.876,TRUE,1,Qualifying
080839694004,1,0.67,0.7,0.11,0.89,0.92,0.838,TRUE,1,Qualifying
080839696001,1,0.57,0.95,0.13,0.87,0.96,0.772,FALSE,0,Qualifying
080839696002,1,0.74,0.26,0.24,0.76,0.65,0.295,TRUE,0,Qualifying
080839696003,1,0.62,0,0.19,0.81,0.17,0.126,FALSE,0,Not Qualifying
080859661001,1,0.77,0.76,0.03,0.97,0.78,0.342,TRUE,0,Qualifying
080859661002,1,0.84,0.37,0.01,0.99,0.78,0.616,FALSE,0,Qualifying
080859661003,1,0.29,0.44,0.23,0.77,0.33,0.021,FALSE,0,Not Qualifying
080859662011,1,0.69,0.46,0.24,0.76,0.55,0.125,FALSE,0,Not Qualifying
080859662012,1,0.42,0.43,0.45,0.55,0.56,0.034,FALSE,0,Not Qualifying
080859662021,1,0,0.32,0.31,0.69,0.64,0.096,TRUE,1,Qualifying
080859662022,1,0.88,0.68,0.21,0.79,0.91,0.909,TRUE,1,Qualifying
080859662023,1,0.36,0.24,0.34,0.66,0.59,0.17,TRUE,1,Qualifying
080859663011,1,0.76,0.83,0.02,0.98,0.84,0.716,TRUE,1,Qualifying
080859663012,1,0.51,0.55,0.04,0.96,0.74,0.694,TRUE,1,Qualifying
080859663021,1,0.92,0,0.16,0.84,0.97,0.835,TRUE,1,Qualifying
080859663022,1,0.59,0.98,0.44,0.56,0.85,0.878,TRUE,1,Qualifying
080859663023,1,0.82,0,0.01,0.99,0.76,0.806,TRUE,1,Qualifying
080859664011,1,0.88,0.9,0.05,0.95,0.81,0.283,FALSE,0,Qualifying
080859664021,1,0.46,0,0.44,0.56,0.16,0.244,FALSE,0,Not Qualifying
080859664022,1,0.73,0,0.46,0.54,0.72,0.677,FALSE,0,Not Qualifying
080859664023,1,0.89,0,0.37,0.63,0.73,0.313,TRUE,0,Qualifying
080859664024,1,0.54,0.41,0.47,0.53,0.17,0.06,FALSE,0,Not Qualifying
080859665011,1,0.11,0.31,0.8,0.2,0.11,0.005,FALSE,0,Not Qualifying
080859665012,1,0.75,0.76,0.46,0.54,0.28,0.069,FALSE,0,Not Qualifying
080859665013,1,0.22,0,0.48,0.52,0.29,0.125,TRUE,0,Qualifying
080859665021,1,0.48,0.4,0.27,0.73,0.46,0.003,FALSE,0,Not Qualifying
080859665022,1,0.68,0.45,0.23,0.77,0.62,0.023,FALSE,0,Not Qualifying
080859665023,1,0.36,0,0.43,0.57,0.03,0.008,FALSE,0,Not Qualifying
080859665031,1,0.75,0.5,0.14,0.86,0.83,0.277,TRUE,1,Qualifying
080859665032,1,0.82,0,0.38,0.62,0.34,0.137,TRUE,1,Qualifying
080859666011,1,0.43,0.63,0.43,0.57,0.42,0.014,TRUE,1,Qualifying
080859666012,1,0.4,0.58,0.31,0.69,0.83,0.524,TRUE,1,Qualifying
080859666013,1,0.88,0.63,0.1,0.9,0.95,0.942,TRUE,1,Qualifying
080859666021,1,0.31,0.59,0.31,0.69,0.46,0.003,FALSE,0,Not Qualifying
080859666022,1,0.54,0.79,0.53,0.47,0.47,0.001,FALSE,0,Not Qualifying
080859666023,1,0.83,0.37,0.48,0.52,0.36,0.054,FALSE,0,Not Qualifying
080870001001,1,0.77,0.22,0.41,0.59,0.82,0.249,TRUE,0,Qualifying
080870001002,1,0,0.35,0.45,0.55,0.54,0.012,TRUE,0,Qualifying
080870001003,1,0.69,0.71,0.1,0.9,0.57,0.258,FALSE,0,Not Qualifying
080870002001,1,0.61,0.33,0.54,0.46,0.61,0.121,FALSE,0,Not Qualifying
080870002002,1,0.68,0.9,0.3,0.7,0.82,0.411,TRUE,0,Qualifying
080870002003,1,0.3,0,0.71,0.29,0.54,0.171,FALSE,0,Not Qualifying
080870003001,1,0.7,0.49,0.3,0.69,0.73,0.291,TRUE,1,Qualifying
080870004001,1,0.83,0.37,0.08,0.92,0.89,0.503,TRUE,1,Qualifying
080870004002,1,0.62,0,0.32,0.68,0.44,0.199,TRUE,1,Qualifying
080870004003,1,0.61,0.34,0.14,0.86,0.82,0.574,TRUE,1,Qualifying
080870005001,1,0.45,0.76,0.29,0.71,0.85,0.759,TRUE,1,Qualifying
080870005002,1,0.4,0.91,0.42,0.58,0.92,0.818,TRUE,1,Qualifying
080870006001,1,0,0,0.51,0.49,0.6,0.102,FALSE,0,Not Qualifying
080870006002,1,0.85,0.97,0.34,0.66,0.91,0.848,FALSE,0,Qualifying
080870006003,1,0,0,0.55,0.45,0.93,0.609,TRUE,0,Qualifying
080870006004,1,0.92,0.29,0.19,0.81,0.97,0.978,TRUE,0,Qualifying
080870006005,1,0.64,0,0.46,0.54,0.83,0.677,TRUE,0,Qualifying
080870007001,1,0.92,0.89,0.26,0.74,1,0.815,TRUE,0,Qualifying
080870007002,1,0.88,0.81,0.31,0.69,0.82,0.503,FALSE,0,Qualifying
080870007003,1,0.7,0,0.28,0.72,0.68,0.089,TRUE,0,Qualifying
080870007004,1,0.77,0.47,0.13,0.87,0.88,0.233,FALSE,0,Qualifying
080870007005,1,0.85,0.87,0.23,0.77,0.93,0.692,TRUE,0,Qualifying
080870008001,1,0.46,0.33,0.46,0.54,0.36,0.03,FALSE,0,Not Qualifying
080870008002,1,0.43,0.7,0.48,0.52,0.3,0.027,FALSE,0,Not Qualifying
080899680001,1,0.92,0.32,0.11,0.89,0.64,0.152,FALSE,0,Not Qualifying
080899680002,1,0.81,0.91,0.05,0.95,0.69,0.705,TRUE,0,Qualifying
080899681001,1,0.99,0.33,0.02,0.98,1,0.995,TRUE,1,Qualifying
080899681002,1,0.99,0.74,0.01,0.99,0.99,0.826,TRUE,1,Qualifying
080899681003,1,0.96,0.98,0.04,0.96,1,0.984,TRUE,1,Qualifying
080899682001,1,0.75,0.47,0.33,0.67,0.62,0.477,TRUE,1,Qualifying
080899682002,1,0.23,0,0.18,0.82,0.75,0.488,TRUE,1,Qualifying
080899682003,1,0.97,0.98,0.06,0.94,0.95,0.967,TRUE,1,Qualifying
080899683001,1,0.95,0.77,0.09,0.91,0.91,0.865,TRUE,1,Qualifying
080899683002,1,0.38,0.58,0.24,0.76,0.65,0.186,TRUE,1,Qualifying
080899683003,1,0.54,0.53,0.11,0.89,0.71,0.214,TRUE,1,Qualifying
080899683004,1,0.99,0,0.15,0.85,0.93,0.932,TRUE,1,Qualifying
080899684001,1,0.57,0.7,0.2,0.8,0.8,0.45,TRUE,1,Qualifying
080899685001,1,0.34,0.45,0.23,0.77,0.25,0.009,TRUE,1,Qualifying
080899685002,1,0.31,0.4,0.21,0.79,0.9,0.537,TRUE,1,Qualifying
080899686001,1,0.57,0.49,0.05,0.95,0.98,0.827,TRUE,1,Qualifying
080899686002,1,0.97,0.72,0.13,0.87,0.99,1,TRUE,1,Qualifying
080899686003,1,0.78,0.64,0.66,0.34,0.7,0.604,TRUE,1,Qualifying
080899686004,1,0.98,0,0.04,0.96,0.96,0.698,TRUE,1,Qualifying
080899686005,1,0.99,0.99,0.13,0.87,0.99,0.96,TRUE,1,Qualifying
080919676011,1,0.24,0.28,0.47,0.53,0.03,0,FALSE,0,Not Qualifying
080919676021,1,0.39,0.51,0.34,0.66,0.41,0.002,FALSE,0,Not Qualifying
080919676022,1,0.7,0,0.29,0.7,0.15,0.003,FALSE,0,Not Qualifying
080919676023,1,0.14,0.34,0.44,0.56,0.1,0.004,FALSE,0,Not Qualifying
080919676024,1,0.35,0.96,0.47,0.53,0.46,0.256,FALSE,0,Not Qualifying
080930001011,1,0.71,0,0.45,0.55,0.37,0.17,FALSE,0,Not Qualifying
080930001012,1,0.2,0,0.81,0.19,0.05,0.398,FALSE,0,Not Qualifying
080930001021,1,0.65,0.6,0.44,0.56,0.66,0.012,FALSE,0,Not Qualifying
080930001022,1,0.19,0.54,0.78,0.22,0.12,0,FALSE,0,Not Qualifying
080930002001,1,0.25,0.65,0.66,0.34,0.03,0.003,FALSE,0,Not Qualifying
080930002002,1,0.27,0.25,0.64,0.36,0.01,0,FALSE,0,Not Qualifying
080930003001,1,0.6,0.84,0.4,0.6,0.45,0.002,FALSE,0,Not Qualifying
080930003002,1,0.88,0,0.49,0.51,0.62,0.461,FALSE,0,Not Qualifying
080930004001,1,0.49,0.38,0.29,0.71,0.03,0.073,FALSE,0,Not Qualifying
080930004002,1,0,0,0.7,0.3,0.59,0.343,FALSE,0,Not Qualifying
080930005001,1,0.56,0,0.12,0.88,0.56,0.307,TRUE,1,Qualifying
080930005002,1,0.74,0.85,0.41,0.59,0.47,0.061,TRUE,1,Qualifying
080930005003,1,0.29,0,0.17,0.83,0.21,0.184,TRUE,1,Qualifying
080959676001,1,0.47,0.35,0.6,0.4,0.83,0.025,TRUE,1,Qualifying
080959676002,1,0,0,0.22,0.78,0.42,0.057,TRUE,1,Qualifying
080959676003,1,0.9,0,0.08,0.92,0.85,0.804,TRUE,1,Qualifying
080959676004,1,0.25,0,0.13,0.87,0.56,0.129,TRUE,1,Qualifying
080959677001,1,0.83,0.26,0.23,0.77,0.67,0.081,FALSE,0,Not Qualifying
080959677002,1,0.91,0.74,0.15,0.85,0.7,0.34,FALSE,0,Not Qualifying
080970001011,1,0.19,0,0.56,0.44,0.4,0.019,FALSE,0,Not Qualifying
080970001012,1,0.13,0.49,0.97,0.03,0.23,0.146,FALSE,0,Not Qualifying
080970001013,1,0,0,0.57,0.43,0.63,0.445,FALSE,0,Not Qualifying
080970001021,1,0.56,0.47,0.57,0.43,0.49,0.048,FALSE,0,Not Qualifying
080970001022,1,0.9,0,0.84,0.16,0.38,0.312,FALSE,0,Not Qualifying
080970001023,1,0,0,0.58,0.42,0.01,0.11,FALSE,0,Not Qualifying
080970004021,1,0,0.99,0.55,0.45,0.54,0.001,FALSE,0,Not Qualifying
080970004022,1,0.71,0.22,0.58,0.42,0.65,0.001,FALSE,0,Not Qualifying
080970004031,1,0.36,0.49,0.58,0.42,0.26,0.028,FALSE,0,Not Qualifying
080970004032,1,0.09,0,0.61,0.39,0.12,0,FALSE,0,Not Qualifying
080970004041,1,0.69,0,0.69,0.31,0.46,0.07,FALSE,0,Not Qualifying
080970004042,1,0.53,0,0.53,0.47,0.38,0.156,FALSE,0,Not Qualifying
080970005001,1,0.59,0.67,0.49,0.51,0.37,0.037,FALSE,0,Not Qualifying
080970005002,1,0.74,0.24,0.75,0.25,0.6,0.278,FALSE,0,Not Qualifying
080990001001,1,0.15,0.22,0.44,0.56,0.5,0.005,FALSE,0,Not Qualifying
080990001002,1,0.45,0.31,0.33,0.67,0.35,0.014,FALSE,0,Not Qualifying
080990002001,1,0.5,0.82,0.11,0.89,0.93,0.832,TRUE,1,Qualifying
080990002002,1,0.86,0.89,0.12,0.88,0.94,0.804,TRUE,1,Qualifying
080990003001,1,0.98,0,0,1,1,0.834,TRUE,0,Qualifying
080990003002,1,0.88,0,0.1,0.9,0.85,0.621,TRUE,0,Qualifying
080990003003,1,0.99,0.95,0.1,0.9,0.99,0.974,TRUE,0,Qualifying
080990003004,1,0.2,0.6,0.27,0.73,0.61,0.114,FALSE,0,Not Qualifying
080990003005,1,0.88,0,0.23,0.77,0.84,0.684,TRUE,0,Qualifying
080990003006,1,0.63,0.92,0.49,0.51,0.89,0.907,TRUE,0,Qualifying
080990006001,1,0.68,0,0.34,0.66,0.4,0.059,TRUE,1,Qualifying
080990006002,1,0.88,0.31,0.04,0.96,0.93,0.99,TRUE,1,Qualifying
080990007001,1,0.73,0,0.1,0.9,0.78,0.566,TRUE,1,Qualifying
080990007002,1,0.93,0.59,0.02,0.98,0.93,0.912,TRUE,1,Qualifying
081010001002,1,0.86,0,0.11,0.89,0.89,0.915,FALSE,0,Qualifying
081010001003,1,0.84,0.44,0.36,0.64,0.58,0.333,TRUE,0,Qualifying
081010002001,1,0.94,0.91,0.07,0.93,0.96,0.967,TRUE,1,Qualifying
081010002002,1,0.91,0.46,0.16,0.84,0.9,0.78,TRUE,1,Qualifying
081010003001,1,1,0.94,0.03,0.97,0.98,0.967,TRUE,1,Qualifying
081010004001,1,0.51,0.38,0.23,0.77,0.72,0.72,TRUE,1,Qualifying
081010004002,1,0.94,0.27,0.07,0.93,0.86,0.907,TRUE,1,Qualifying
081010004003,1,0.58,0.94,0.39,0.61,0.72,0.453,TRUE,1,Qualifying
081010005001,1,0.99,0.72,0.01,0.99,0.97,0.984,TRUE,0,Qualifying
081010005002,1,0.34,0,0.66,0.34,0.16,0.014,FALSE,0,Not Qualifying
081010005003,1,0.89,0.4,0.1,0.9,0.69,0.439,TRUE,0,Qualifying
081010006003,1,0.93,0.98,0.07,0.93,0.98,0.927,TRUE,1,Qualifying
081010008001,1,0.93,0.98,0.03,0.97,0.9,0.996,TRUE,1,Qualifying
081010008003,1,0.97,0.79,0.01,0.99,0.86,0.996,TRUE,1,Qualifying
081010009021,1,0.94,0.98,0.02,0.98,1,0.979,TRUE,0,Qualifying
081010009022,1,0.92,0.85,0.2,0.8,0.92,0.89,TRUE,0,Qualifying
081010009024,1,0.97,0.61,0.03,0.97,0.95,0.89,TRUE,0,Qualifying
081010009025,1,0.27,0,0.59,0.41,0.55,0.127,TRUE,0,Qualifying
081010009031,1,0.99,0.95,0.6,0.4,0.91,0.826,TRUE,0,Qualifying
081010009041,1,0.87,0.35,0.35,0.65,0.64,0.466,TRUE,1,Qualifying
081010009042,1,0.34,0.59,0.47,0.53,0.69,0.768,TRUE,1,Qualifying
081010009043,1,0.91,0,0.03,0.97,0.79,0.545,TRUE,1,Qualifying
081010009051,1,0.82,0.74,0.05,0.95,0.88,0.723,TRUE,1,Qualifying
081010009052,1,0.88,0,0.05,0.95,0.81,0.915,TRUE,1,Qualifying
081010010001,1,0.89,0.62,0.09,0.91,0.98,0.99,TRUE,1,Qualifying
081010010002,1,0.81,0.98,0.08,0.92,0.93,0.945,TRUE,1,Qualifying
081010010004,1,0.9,0.99,0.17,0.83,1,0.993,TRUE,1,Qualifying
081010011001,1,0.99,0,0.02,0.98,0.95,0.899,TRUE,1,Qualifying
081010011002,1,0.82,0.87,0.02,0.98,1,0.964,TRUE,1,Qualifying
081010012001,1,0.95,0.87,0.01,0.99,0.94,0.998,TRUE,1,Qualifying
081010012002,1,0.97,0.95,0.02,0.98,0.99,1,TRUE,1,Qualifying
081010016001,1,0.36,0.91,0.42,0.58,0.42,0.046,TRUE,1,Qualifying
081010016002,1,0.57,0.4,0.34,0.66,0.23,0.141,TRUE,1,Qualifying
081010020001,1,0.99,0.66,0,1,0.97,0.973,TRUE,1,Qualifying
081010022002,1,0.71,0.84,0.14,0.86,0.79,0.612,TRUE,1,Qualifying
081010023001,1,0.75,0.92,0.3,0.7,0.98,0.407,TRUE,1,Qualifying
081010023002,1,0.84,0.58,0.06,0.94,0.97,0.97,TRUE,1,Qualifying
081010023003,1,0.83,0.59,0.15,0.85,0.91,0.731,TRUE,1,Qualifying
081010023004,1,0.92,0.67,0.11,0.89,0.94,0.945,TRUE,1,Qualifying
081010024001,1,0.87,0.57,0.02,0.98,0.91,0.929,TRUE,1,Qualifying
081010024002,1,0.7,0.99,0.16,0.84,0.84,0.837,TRUE,1,Qualifying
081010026001,1,0.85,0.43,0.07,0.93,0.82,0.895,TRUE,1,Qualifying
081010026003,1,0.69,0.84,0.14,0.86,0.95,0.834,TRUE,1,Qualifying
081010028012,1,0.83,0.59,0.17,0.83,0.96,0.91,TRUE,1,Qualifying
081010028013,1,0.46,0.89,0.18,0.82,0.98,0.978,TRUE,1,Qualifying
081010028021,1,0.17,0,0.32,0.68,0.46,0.106,FALSE,0,Not Qualifying
081010028022,1,0.94,0.94,0.08,0.92,0.93,0.932,TRUE,0,Qualifying
081010028023,1,0.78,0.53,0.3,0.7,0.7,0.292,TRUE,0,Qualifying
081010028041,1,0.58,0,0.14,0.86,0.57,0.367,FALSE,0,Not Qualifying
081010028042,1,0.21,0,0.52,0.48,0.14,0.046,FALSE,0,Not Qualifying
081010028043,1,0.84,0.51,0.26,0.74,0.62,0.012,FALSE,0,Not Qualifying
081010028044,1,0.95,0,0.35,0.65,0.52,0.124,FALSE,0,Not Qualifying
081010028061,1,0.49,0.96,0.28,0.72,0.53,0.088,FALSE,0,Not Qualifying
081010028062,1,0.54,0.4,0.53,0.47,0.39,0.115,TRUE,0,Qualifying
081010028063,1,0.62,0.85,0.19,0.81,0.74,0.515,FALSE,0,Not Qualifying
081010028071,1,0.68,0,0.08,0.92,0.69,0.393,TRUE,0,Qualifying
081010028072,1,0.8,0.86,0.15,0.85,0.88,0.255,TRUE,0,Qualifying
081010028073,1,0.58,0.38,0.53,0.47,0.64,0.058,TRUE,0,Qualifying
081010028081,1,0.49,0.68,0.55,0.45,0.38,0.372,TRUE,0,Qualifying
081010028082,1,0.64,0.54,0.69,0.31,0.53,0.003,TRUE,0,Qualifying
081010029011,1,0.94,0.95,0.01,0.99,0.99,0.996,TRUE,1,Qualifying
081010029012,1,0.84,0.87,0.07,0.93,0.95,0.977,TRUE,1,Qualifying
081010029013,1,0.73,0.49,0.39,0.61,0.43,0.23,TRUE,1,Qualifying
081010029061,1,0.2,0,0.4,0.6,0.17,0.005,FALSE,0,Not Qualifying
081010029062,1,0.8,0.75,0.49,0.51,0.76,0.288,FALSE,0,Qualifying
081010029063,1,0.14,0,0.53,0.47,0.2,0.067,FALSE,0,Not Qualifying
081010029064,1,0.4,0.7,0.88,0.12,0.32,0.082,FALSE,0,Not Qualifying
081010029111,1,0.15,0.67,0.71,0.29,0.53,0.041,FALSE,0,Not Qualifying
081010029112,1,0.35,0.52,0.55,0.45,0.21,0.001,FALSE,0,Not Qualifying
081010029121,1,0.65,0,0.26,0.74,0.75,0.658,TRUE,1,Qualifying
081010029122,1,0.61,0.48,0.38,0.62,0.62,0.68,TRUE,1,Qualifying
081010029131,1,0.37,0,0.48,0.52,0.1,0.015,FALSE,0,Not Qualifying
081010029132,1,0.18,0.6,0.65,0.35,0.1,0.012,FALSE,0,Not Qualifying
081010029141,1,0.6,0.3,0.57,0.43,0.48,0.174,TRUE,0,Qualifying
081010029142,1,0.52,0.86,0.33,0.67,0.72,0.359,FALSE,0,Not Qualifying
081010029143,1,0.46,0.4,0.24,0.76,0.52,0.054,TRUE,0,Qualifying
081010029151,1,0.64,0.71,0.61,0.39,0.61,0.018,FALSE,0,Not Qualifying
081010029152,1,0.59,0.53,0.42,0.58,0.45,0.134,FALSE,0,Not Qualifying
081010029161,1,0.68,0.25,0.22,0.78,0.71,0.196,TRUE,1,Qualifying
081010029162,1,0.87,0.68,0.04,0.96,0.93,0.811,TRUE,1,Qualifying
081010029171,1,0.2,0.57,0.84,0.16,0.46,0.002,FALSE,0,Not Qualifying
081010029172,1,0.45,0.35,0.58,0.42,0.41,0.034,FALSE,0,Not Qualifying
081010029191,1,0.49,0.34,0.49,0.51,0.31,0.037,TRUE,0,Qualifying
081010029192,1,0.84,0.95,0.29,0.71,0.99,0.986,FALSE,0,Qualifying
081010029193,1,0.3,0.78,0.27,0.73,0.76,0.74,TRUE,0,Qualifying
081010029201,1,0.64,0.58,0.23,0.77,0.75,0.476,TRUE,0,Qualifying
081010029202,1,0.58,0.91,0.47,0.53,0.7,0.445,TRUE,0,Qualifying
081010029211,1,0.58,0.69,0.36,0.64,0.77,0.442,FALSE,0,Qualifying
081010029212,1,0.6,0.97,0.68,0.32,0.87,0.622,FALSE,0,Qualifying
081010029213,1,0.12,0.9,0.67,0.33,0.6,0.324,FALSE,0,Not Qualifying
081010029221,1,0.97,0,0.57,0.43,0.79,0.776,FALSE,0,Qualifying
081010029222,1,0.17,0,0.54,0.46,0.26,0.315,FALSE,0,Not Qualifying
081010029223,1,0,0,0.76,0.24,0.01,0,FALSE,0,Not Qualifying
081010029231,1,0.18,0.97,0.75,0.25,0.15,0.048,FALSE,0,Not Qualifying
081010029232,1,0,0,0.3,0.7,0.62,0.316,FALSE,0,Not Qualifying
081010029233,1,0,0,0.89,0.11,0,0.007,FALSE,0,Not Qualifying
081010030011,1,0.81,0.57,0.07,0.93,0.88,0.9,TRUE,1,Qualifying
081010030041,1,0.22,0.82,0.71,0.29,0.51,0,FALSE,0,Not Qualifying
081010030042,1,0.65,0.8,0.58,0.42,0.55,0.04,FALSE,0,Not Qualifying
081010031031,1,0.72,0.85,0.23,0.77,0.83,0.444,TRUE,1,Qualifying
081010031032,1,0.93,0.92,0.13,0.87,1,0.978,TRUE,1,Qualifying
081010031041,1,0.51,0.61,0.5,0.5,0.77,0.136,FALSE,0,Qualifying
081010031042,1,0.27,0.4,0.18,0.82,0.37,0.04,FALSE,0,Not Qualifying
081010031043,1,0.16,0.63,0.47,0.53,0.43,0.223,FALSE,0,Not Qualifying
081010031051,1,0.89,0.38,0.33,0.67,0.24,0.023,FALSE,0,Not Qualifying
081010031052,1,0.28,0.96,0.62,0.38,0.62,0.306,FALSE,0,Not Qualifying
081010031053,1,0.23,0,0.67,0.33,0.04,0.002,FALSE,0,Not Qualifying
081010031061,1,0.52,0.33,0.37,0.63,0.76,0.375,TRUE,0,Qualifying
081010032001,1,0.38,0.24,0.4,0.6,0.34,0.072,FALSE,0,Not Qualifying
081010032002,1,0.69,0,0.15,0.85,0.34,0.17,FALSE,0,Not Qualifying
081010032003,1,0.85,0.97,0.29,0.71,0.91,0.568,TRUE,0,Qualifying
081010035001,1,0.75,0.98,0.02,0.98,0.95,0.921,TRUE,1,Qualifying
081010035002,1,0.99,0.8,0,1,0.97,0.999,TRUE,1,Qualifying
081010036001,1,0.92,0.86,0.02,0.98,0.97,0.991,TRUE,1,Qualifying
081010036002,1,0.84,0.25,0.13,0.87,0.66,0.5,TRUE,1,Qualifying
081039511001,1,0.77,0.74,0.31,0.69,0.89,0.072,FALSE,0,Qualifying
081039511002,1,0.95,0.98,0.35,0.65,0.46,0.264,TRUE,0,Qualifying
081039511003,1,0.81,0.49,0.31,0.69,0.92,0.843,TRUE,0,Qualifying
081039511004,1,0.26,0,0.31,0.69,0.45,0.005,FALSE,0,Not Qualifying
081039512001,1,0.35,0.55,0.54,0.46,0.67,0.021,FALSE,0,Not Qualifying
081039512002,1,0.72,0.63,0.21,0.79,0.55,0.083,FALSE,0,Not Qualifying
081039512003,1,0.79,0.81,0.26,0.74,0.68,0.357,FALSE,0,Not Qualifying
081059767001,1,0.89,0.92,0.11,0.89,1,0.97,TRUE,1,Qualifying
081059767002,1,0.12,0.73,0.58,0.42,0.93,0.774,TRUE,1,Qualifying
081059767003,1,0.99,0.91,0.07,0.93,0.97,0.952,TRUE,1,Qualifying
081059767004,1,0.27,0.58,0.22,0.78,0.78,0.408,TRUE,1,Qualifying
081059768001,1,0.63,0.87,0.09,0.91,0.93,0.971,TRUE,1,Qualifying
081059768002,1,0.58,0.77,0.05,0.95,0.73,0.475,TRUE,1,Qualifying
081059770011,1,0.68,0.24,0.3,0.7,0.44,0.271,TRUE,1,Qualifying
081059770012,1,0.52,0.52,0.33,0.67,0.3,0.147,TRUE,1,Qualifying
081059770021,1,0.24,0.33,0.69,0.31,0.55,0.243,TRUE,1,Qualifying
081059770022,1,0.21,0.86,0.49,0.51,0.64,0.588,TRUE,1,Qualifying
081070001001,1,0.96,0,0.51,0.49,0.35,0.057,FALSE,0,Not Qualifying
081070001002,1,0.5,0.53,0.52,0.48,0.24,0.031,FALSE,0,Not Qualifying
081070002001,1,0.62,0.25,0.15,0.85,0.83,0.109,TRUE,0,Qualifying
081070002002,1,0.56,0.31,0.69,0.31,0.17,0,FALSE,0,Not Qualifying
081070003001,1,0.1,0.64,0.42,0.58,0.34,0.04,FALSE,0,Not Qualifying
081070003002,1,0.33,0.46,0.85,0.15,0.07,0.001,FALSE,0,Not Qualifying
081070004001,1,0,0,0.67,0.33,0.03,0.024,FALSE,0,Not Qualifying
081070004002,1,0.32,0.38,0.38,0.62,0.35,0.008,FALSE,0,Not Qualifying
081070004003,1,0.67,0.35,0.14,0.86,0.93,0.53,FALSE,0,Qualifying
081070005001,1,0.91,0.81,0.61,0.39,0.69,0.209,FALSE,0,Not Qualifying
081070005002,1,0.21,0,0.55,0.45,0.01,0.036,FALSE,0,Not Qualifying
081070005003,1,0.48,0.23,0.89,0.11,0.06,0,FALSE,0,Not Qualifying
081070005004,1,0.53,0,0.37,0.63,0.43,0.003,FALSE,0,Not Qualifying
081070006001,1,0.23,0,0.91,0.09,0.01,0,FALSE,0,Not Qualifying
081070006002,1,0.47,0.64,0.73,0.27,0.54,0.012,FALSE,0,Not Qualifying
081070006003,1,0.62,0.42,0.5,0.5,0.67,0.296,FALSE,0,Not Qualifying
081070007011,1,0.65,0.64,0.73,0.27,0.34,0.032,FALSE,0,Not Qualifying
081070007012,1,0,0.46,0.58,0.42,0.02,0.005,FALSE,0,Not Qualifying
081070007021,1,0.14,0.98,0.45,0.55,0.19,0.136,FALSE,0,Not Qualifying
081070007022,1,0.42,0,0.98,0.02,0.22,0.162,FALSE,0,Not Qualifying
081070007031,1,0.92,0,0.52,0.48,0.74,0.185,FALSE,0,Not Qualifying
081070007032,1,0.52,0.59,0.99,0.01,0.23,0.191,FALSE,0,Not Qualifying
